Adm_No,attendance_rate
12130,100.0
12131,0.0
12132,0.0
12133,100.0
12134,0.0
12135,0.0
12136,0.0
12137,0.0
12138,0.0
12139,100.0
12140,0.0
12141,0.0
12142,0.0
12143,0.0
12144,0.0
12145,0.0
12146,100.0
12147,100.0
12148,0.0
12149,0.0
12150,100.0
12151,100.0
12152,0.0
12153,100.0
12154,0.0
12155,100.0
12156,100.0
12157,100.0
12158,0.0
12159,0.0
12160,0.0
12161,100.0
12162,0.0
12163,0.0
12164,0.0
12165,0.0
12166,100.0
12167,100.0
12168,0.0
12169,0.0
12170,100.0
12171,0.0
12172,0.0
12173,0.0
12174,0.0
12175,0.0
12176,100.0
12177,100.0
12178,100.0
12179,100.0
12180,0.0
12181,100.0
12182,100.0
12183,100.0
12184,0.0
12185,100.0
12186,100.0
12187,100.0
12188,0.0
12189,0.0
12190,100.0
12191,0.0
12192,0.0
12193,0.0
12194,100.0
12195,0.0
12196,0.0
12197,100.0
12198,0.0
12199,0.0
12200,0.0
12201,100.0
12202,0.0
12203,0.0
12204,0.0
12205,100.0
12206,100.0
12207,0.0
12208,100.0
12209,100.0
12210,100.0
12211,0.0
12212,100.0
12213,100.0
12214,100.0
12215,0.0
12216,0.0
12217,100.0
12218,100.0
12219,0.0
12220,100.0
12221,0.0
12222,100.0
12223,0.0
12224,0.0
12225,0.0
12226,0.0
12227,100.0
12228,0.0
12229,0.0
12230,0.0
12231,0.0
12232,0.0
12233,100.0
12234,0.0
12235,100.0
12236,0.0
12237,0.0
12238,0.0
12239,0.0
12240,0.0
12241,0.0
12242,100.0
12243,0.0
12244,100.0
12245,0.0
12246,100.0
12247,0.0
12248,0.0
12249,0.0
12250,100.0
12251,100.0
12252,0.0
12253,0.0
12254,100.0
12255,100.0
12256,0.0
12257,0.0
12258,0.0
12259,0.0
12260,0.0
12261,0.0
12262,0.0
12263,100.0
12264,0.0
12265,0.0
12266,100.0
12267,0.0
12268,0.0
12269,0.0
12270,0.0
12271,0.0
12272,0.0
12273,0.0
12274,100.0
12275,100.0
12276,0.0
12277,100.0
12278,100.0
12279,0.0
12280,0.0
12281,0.0
12282,100.0
12283,100.0
12284,100.0
12285,100.0
12286,0.0
12287,0.0
12288,0.0
12289,0.0
12290,100.0
12291,0.0
12292,100.0
12293,0.0
12294,100.0
12295,100.0
12296,0.0
12297,100.0
12298,0.0
12299,100.0
12300,0.0
12301,100.0
12302,100.0
12303,0.0
12304,100.0
12305,100.0
12306,0.0
12307,0.0
12308,0.0
12309,100.0
12310,100.0
12311,100.0
12312,0.0
12313,100.0
12314,0.0
12315,100.0
12316,100.0
12317,0.0
12318,0.0
12319,100.0
12320,0.0
12321,100.0
12322,0.0
12323,100.0
12324,0.0
12325,100.0
12326,0.0
12327,0.0
12328,100.0
12329,100.0
12330,100.0
12331,0.0
12332,0.0
12333,100.0
12334,100.0
12335,100.0
12336,0.0
12337,100.0
12338,100.0
12339,0.0
12340,0.0
12341,0.0
12342,100.0
12343,100.0
12344,0.0
12345,100.0
12346,100.0
12347,100.0
12348,100.0
12349,0.0
12350,100.0
12351,100.0
12352,100.0
12353,0.0
12354,100.0
12355,0.0
12356,100.0
12357,100.0
12358,0.0
12359,0.0
12360,0.0
12361,100.0
12362,100.0
12363,0.0
12364,100.0
12365,100.0
12366,100.0
12367,100.0
12368,100.0
12369,0.0
12370,0.0
12371,100.0
12372,0.0
12373,0.0
12374,0.0
12375,0.0
12376,0.0
12377,100.0
12378,0.0
12379,100.0
12380,100.0
12381,100.0
12382,0.0
12383,100.0
12384,100.0
12385,100.0
12386,0.0
12387,100.0
12388,100.0
12389,0.0
12390,100.0
12391,0.0
12392,0.0
12393,0.0
12394,0.0
12395,0.0
12396,100.0
12397,0.0
12398,0.0
12399,100.0
12400,100.0
12401,100.0
12402,100.0
12403,100.0
12404,100.0
12405,0.0
12406,100.0
12407,100.0
12408,0.0
12409,0.0
12410,0.0
12411,0.0
12412,0.0
12413,100.0
12414,100.0
12415,0.0
12416,0.0
12417,0.0
12418,100.0
12419,0.0
12420,100.0
12421,0.0
12422,100.0
12423,0.0
12424,100.0
12425,0.0
12426,100.0
12427,100.0
12428,100.0
12429,100.0
12430,0.0
12431,0.0
12432,100.0
12433,100.0
12434,0.0
12435,0.0
12436,0.0
12437,0.0
12438,0.0
12439,100.0
12440,0.0
12441,0.0
12442,0.0
12443,0.0
12444,100.0
12445,0.0
12446,100.0
12447,0.0
12448,100.0
12449,0.0
12450,100.0
12451,100.0
12452,0.0
12453,100.0
12454,100.0
12455,0.0
12456,100.0
12457,100.0
12458,100.0
12459,0.0
12460,100.0
12461,100.0
12462,100.0
12463,0.0
12464,0.0
12465,0.0
12466,0.0
12467,0.0
12468,0.0
12469,100.0
12470,100.0
12471,0.0
12472,0.0
12473,100.0
12474,0.0
12475,0.0
12476,100.0
12477,100.0
12478,100.0
12479,100.0
12480,100.0
12481,100.0
12482,100.0
12483,0.0
12484,0.0
12485,100.0
12486,0.0
12487,100.0
12488,100.0
12489,100.0
12490,0.0
12491,0.0
12492,0.0
12493,0.0
12494,0.0
12495,0.0
12496,100.0
12497,0.0
12498,100.0
12499,0.0
12500,0.0
12501,100.0
12502,100.0
12503,0.0
12504,0.0
12505,0.0
12506,100.0
12507,100.0
12508,100.0
12509,0.0
12510,0.0
12511,0.0
12512,100.0
12513,100.0
12514,0.0
12515,0.0
12516,100.0
12517,0.0
12518,100.0
12519,100.0
12520,100.0
12521,100.0
12522,0.0
12523,0.0
12524,100.0
12525,0.0
12526,0.0
12527,100.0
12528,0.0
12529,100.0
12530,100.0
12531,0.0
12532,0.0
12533,0.0
12534,0.0
12535,0.0
12536,100.0
12537,100.0
12538,0.0
12539,100.0
12540,0.0
12541,0.0
12542,100.0
12543,0.0
12544,100.0
12545,0.0
12546,100.0
12547,100.0
12548,100.0
12549,100.0
12550,0.0
12551,100.0
12552,0.0
12553,0.0
12554,0.0
12555,100.0
12556,100.0
12557,0.0
12558,100.0
12559,0.0
12560,100.0
12561,100.0
12562,0.0
12563,100.0
12564,100.0
12565,100.0
12566,100.0
12567,0.0
12568,0.0
12569,100.0
12570,0.0
12571,0.0
12572,0.0
12573,100.0
12574,100.0
12575,100.0
12576,100.0
12577,100.0
12578,100.0
12579,0.0
12580,100.0
12581,100.0
12582,100.0
12583,100.0
12584,100.0
12585,0.0
12586,100.0
12587,0.0
12588,100.0
12589,100.0
12590,0.0
12591,0.0
12592,0.0
12593,100.0
12594,100.0
12595,0.0
12596,0.0
12597,0.0
12598,0.0
12599,100.0
12600,100.0
12601,0.0
12602,100.0
12603,100.0
12604,100.0
12605,0.0
12606,100.0
12607,0.0
12608,0.0
12609,0.0
12610,0.0
12611,100.0
12612,100.0
12613,0.0
12614,0.0
12615,0.0
12616,100.0
12617,0.0
12618,0.0
12619,100.0
12620,0.0
12621,0.0
12622,100.0
12623,0.0
12624,0.0
12625,0.0
12626,0.0
12627,100.0
12628,100.0
12629,100.0
12630,0.0
12631,0.0
12632,100.0
12633,0.0
12634,0.0
12635,0.0
12636,100.0
12637,100.0
12638,0.0
12639,0.0
12640,100.0
12641,0.0
12642,0.0
12643,0.0
12644,0.0
12645,0.0
12646,100.0
12647,0.0
12648,0.0
12649,100.0
12650,100.0
12651,100.0
12652,0.0
12653,0.0
12654,0.0
12655,100.0
12656,0.0
12657,100.0
12658,100.0
12659,0.0
12660,100.0
12661,100.0
12662,0.0
12663,100.0
12664,100.0
12665,100.0
12666,0.0
12667,100.0
12668,0.0
12669,0.0
12670,0.0
12671,100.0
12672,0.0
12673,100.0
12674,0.0
12675,100.0
12676,0.0
12677,0.0
12678,0.0
12679,0.0
12680,100.0
12681,100.0
12682,100.0
12683,0.0
12684,100.0
12685,0.0
12686,100.0
12687,0.0
12688,100.0
12689,0.0
12690,100.0
12691,100.0
12692,100.0
12693,100.0
12694,100.0
12695,0.0
12696,0.0
12697,0.0
12698,0.0
12699,0.0
12700,100.0
12701,100.0
12702,0.0
12703,100.0
12704,100.0
12705,100.0
12706,100.0
12707,100.0
12708,0.0
12709,100.0
12710,0.0
12711,0.0
12712,100.0
12713,0.0
12714,0.0
12715,0.0
12716,0.0
12717,0.0
12718,0.0
12719,0.0
12720,100.0
12721,0.0
12722,100.0
12723,100.0
12724,100.0
12725,0.0
12726,100.0
12727,0.0
12728,100.0
12729,0.0
12730,0.0
12731,0.0
12732,100.0
12733,0.0
12734,0.0
12735,0.0
12736,100.0
12737,0.0
12738,100.0
12739,100.0
12740,100.0
12741,0.0
12742,100.0
12743,0.0
12744,0.0
12745,100.0
12746,100.0
12747,100.0
12748,100.0
12749,0.0
12750,0.0
12751,100.0
12752,0.0
12753,100.0
12754,0.0
12755,0.0
12756,100.0
12757,100.0
12758,100.0
12759,100.0
12760,100.0
12761,0.0
12762,100.0
12763,0.0
12764,0.0
12765,100.0
12766,100.0
12767,0.0
12768,100.0
12769,0.0
12770,0.0
12771,100.0
12772,0.0
12773,100.0
12774,100.0
12775,0.0
12776,0.0
12777,100.0
12778,100.0
12779,100.0
12780,100.0
12781,0.0
12782,100.0
12783,0.0
12784,0.0
12785,0.0
12786,0.0
12787,100.0
12788,100.0
12789,0.0
12790,100.0
12791,100.0
12792,100.0
12793,0.0
12794,0.0
12795,0.0
12796,0.0
12797,100.0
12798,0.0
12799,0.0
12800,0.0
12801,100.0
12802,100.0
12803,0.0
12804,100.0
12805,0.0
12806,0.0
12807,100.0
12808,100.0
12809,0.0
12810,0.0
12811,100.0
12812,100.0
12813,100.0
12814,0.0
12815,100.0
12816,100.0
12817,100.0
12818,0.0
12819,0.0
12820,100.0
12821,0.0
12822,100.0
12823,0.0
12824,0.0
12825,100.0
12826,0.0
12827,0.0
12828,100.0
12829,0.0
12830,0.0
12831,0.0
12832,0.0
12833,0.0
12834,0.0
12835,0.0
12836,100.0
12837,100.0
12838,100.0
12839,100.0
12840,100.0
12841,100.0
12842,100.0
12843,100.0
12844,100.0
12845,0.0
12846,100.0
12847,0.0
12848,100.0
12849,100.0
12850,0.0
12851,0.0
12852,100.0
12853,0.0
12854,100.0
12855,0.0
12856,100.0
12857,100.0
12858,100.0
12859,0.0
12860,100.0
12861,0.0
12862,0.0
12863,100.0
12864,100.0
12865,100.0
12866,100.0
12867,0.0
12868,0.0
12869,0.0
12870,100.0
12871,0.0
12872,100.0
12873,0.0
12874,0.0
12875,0.0
12876,100.0
12877,0.0
12878,0.0
12879,0.0
12880,0.0
12881,0.0
12882,100.0
12883,100.0
12884,100.0
12885,100.0
12886,0.0
12887,100.0
12888,0.0
12889,0.0
12890,0.0
12891,100.0
12892,0.0
12893,0.0
12894,0.0
12895,0.0
12896,100.0
12897,100.0
12898,100.0
12899,100.0
12900,0.0
12901,100.0
12902,100.0
12903,0.0
12904,0.0
12905,100.0
12906,100.0
12907,100.0
12908,0.0
12909,100.0
12910,100.0
12911,100.0
12912,0.0
12913,100.0
12914,0.0
12915,0.0
12916,100.0
12917,0.0
12918,0.0
12919,100.0
12920,100.0
12921,100.0
12922,0.0
12923,0.0
12924,0.0
12925,0.0
12926,0.0
12927,100.0
12928,0.0
12929,100.0
12930,100.0
12931,0.0
12932,0.0
12933,100.0
12934,0.0
12935,0.0
12936,100.0
12937,0.0
12938,0.0
12939,100.0
12940,0.0
12941,100.0
12942,0.0
12943,100.0
12944,100.0
12945,100.0
12946,100.0
12947,100.0
12948,100.0
12949,0.0
12950,0.0
12951,100.0
12952,100.0
12953,100.0
12954,100.0
12955,0.0
12956,0.0
12957,0.0
12958,100.0
12959,0.0
12960,100.0
12961,0.0
12962,100.0
12963,0.0
12964,100.0
12965,100.0
12966,0.0
12967,100.0
12968,0.0
12969,0.0
12970,0.0
12971,0.0
12972,0.0
12973,100.0
12974,100.0
12975,0.0
12976,100.0
12977,0.0
12978,0.0
12979,0.0
12980,100.0
12981,0.0
12982,0.0
12983,100.0
12984,0.0
12985,0.0
12986,0.0
12987,0.0
12988,0.0
12989,0.0
12990,100.0
12991,100.0
12992,0.0
12993,0.0
12994,100.0
12995,100.0
12996,100.0
12997,100.0
12998,0.0
12999,0.0
13000,0.0
13001,0.0
13002,100.0
13003,0.0
13004,0.0
13005,100.0
13006,100.0
13007,0.0
13008,0.0
13009,100.0
13010,0.0
13011,100.0
13012,0.0
13013,0.0
13014,100.0
13015,100.0
13016,100.0
13017,100.0
13018,0.0
13019,100.0
13020,0.0
13021,0.0
13022,0.0
13023,0.0
13024,0.0
13025,100.0
13026,0.0
13027,0.0
13028,0.0
13029,100.0
13030,0.0
13031,0.0
13032,100.0
13033,100.0
13034,100.0
13035,100.0
13036,0.0
13037,100.0
13038,100.0
13039,0.0
13040,100.0
13041,0.0
13042,0.0
13043,0.0
13044,100.0
13045,100.0
13046,0.0
13047,100.0
13048,0.0
13049,100.0
13050,0.0
13051,0.0
13052,100.0
13053,100.0
13054,0.0
13055,100.0
13056,100.0
13057,0.0
13058,0.0
13059,0.0
13060,100.0
13061,100.0
13062,0.0
13063,100.0
13064,0.0
13065,0.0
13066,100.0
13067,0.0
13068,100.0
13069,100.0
13070,0.0
13071,0.0
13072,0.0
13073,0.0
13074,100.0
13075,0.0
13076,0.0
13077,100.0
13078,100.0
13079,100.0
13080,100.0
13081,100.0
13082,0.0
13083,0.0
13084,100.0
13085,100.0
13086,0.0
13087,100.0
13088,100.0
13089,0.0
13090,100.0
13091,100.0
13092,100.0
13093,100.0
13094,100.0
13095,0.0
13096,0.0
13097,100.0
13098,100.0
13099,100.0
13100,0.0
13101,100.0
13102,0.0
13103,100.0
13104,0.0
13105,100.0
13106,100.0
13107,100.0
13108,100.0
13109,0.0
13110,100.0
13111,100.0
13112,0.0
13113,0.0
13114,100.0
13115,0.0
13116,0.0
13117,100.0
13118,0.0
13119,100.0
13120,0.0
13121,0.0
13122,0.0
13123,100.0
13124,0.0
13125,0.0
13126,100.0
13127,100.0
13128,0.0
13129,100.0
13130,0.0
13131,0.0
13132,0.0
13133,100.0
13134,100.0
13135,0.0
13136,0.0
13137,100.0
13138,0.0
13139,100.0
13140,100.0
13141,100.0
13142,100.0
13143,0.0
13144,100.0
13145,0.0
13146,100.0
13147,0.0
13148,100.0
13149,0.0
13150,0.0
13151,0.0
13152,0.0
13153,0.0
13154,0.0
13155,100.0
13156,100.0
13157,100.0
13158,100.0
13159,0.0
13160,100.0
13161,100.0
13162,0.0
13163,100.0
13164,100.0
13165,0.0
13166,0.0
13167,100.0
13168,0.0
13169,0.0
13170,0.0
13171,0.0
13172,100.0
13173,100.0
13174,100.0
13175,100.0
13176,0.0
13177,0.0
13178,0.0
13179,0.0
13180,100.0
13181,100.0
13182,0.0
13183,100.0
13184,100.0
13185,0.0
13186,100.0
13187,0.0
13188,100.0
13189,100.0
13190,100.0
13191,100.0
13192,100.0
13193,0.0
13194,100.0
13195,0.0
13196,100.0
13197,100.0
13198,0.0
13199,0.0
13200,0.0
13201,0.0
13202,100.0
13203,100.0
13204,0.0
13205,100.0
13206,100.0
13207,100.0
13208,100.0
13209,100.0
13210,0.0
13211,100.0
13212,100.0
13213,100.0
13214,100.0
13215,100.0
13216,0.0
13217,100.0
13218,100.0
13219,0.0
13220,100.0
13221,100.0
13222,100.0
13223,100.0
13224,100.0
13225,100.0
13226,0.0
13227,0.0
13228,100.0
13229,0.0
13230,100.0
13231,100.0
13232,0.0
13233,100.0
13234,100.0
13235,0.0
13236,0.0
13237,100.0
13238,100.0
13239,0.0
13240,0.0
13241,100.0
13242,100.0
13243,100.0
13244,100.0
13245,100.0
13246,100.0
13247,100.0
13248,100.0
13249,100.0
13250,0.0
13251,100.0
13252,0.0
13253,100.0
13254,100.0
13255,0.0
13256,100.0
13257,100.0
13258,100.0
13259,100.0
13260,100.0
13261,0.0
13262,100.0
13263,100.0
13264,100.0
13265,100.0
13266,100.0
13267,100.0
13268,0.0
13269,0.0
13270,0.0
13271,0.0
13272,0.0
13273,100.0
13274,100.0
13275,100.0
13276,100.0
13277,0.0
13278,100.0
13279,100.0
13280,100.0
13281,0.0
13282,100.0
13283,100.0
13284,100.0
13285,0.0
13286,100.0
13287,100.0
13288,100.0
13289,0.0
13290,0.0
13291,100.0
13292,100.0
13293,100.0
13294,100.0
13295,0.0
13296,100.0
13297,0.0
13298,0.0
13299,0.0
13300,0.0
13301,100.0
13302,100.0
13303,0.0
13304,100.0
13305,0.0
13306,100.0
13307,0.0
13308,0.0
13309,100.0
13310,0.0
13311,100.0
13312,100.0
13313,0.0
13314,100.0
13315,100.0
13316,0.0
13317,100.0
13318,100.0
13319,0.0
13320,0.0
13321,0.0
13322,100.0
13323,100.0
13324,100.0
13325,100.0
13326,0.0
13327,100.0
13328,0.0
13329,0.0
13330,0.0
13331,100.0
13332,100.0
13333,100.0
13334,0.0
13335,0.0
13336,100.0
13337,0.0
13338,0.0
13339,100.0
13340,100.0
13341,100.0
13342,100.0
13343,100.0
13344,0.0
13345,100.0
13346,0.0
13347,0.0
13348,100.0
13349,0.0
13350,0.0
13351,0.0
13352,100.0
13353,100.0
13354,0.0
13355,100.0
13356,0.0
13357,0.0
13358,0.0
13359,100.0
13360,0.0
13361,0.0
13362,0.0
13363,100.0
13364,0.0
13365,100.0
13366,0.0
13367,100.0
13368,0.0
13369,0.0
13370,0.0
13371,100.0
13372,0.0
13373,0.0
13374,100.0
13375,100.0
13376,100.0
13377,100.0
13378,0.0
13379,100.0
13380,100.0
13381,0.0
13382,0.0
13383,0.0
13384,100.0
13385,100.0
13386,0.0
13387,100.0
13388,100.0
13389,0.0
13390,0.0
13391,100.0
13392,0.0
13393,0.0
13394,100.0
13395,0.0
13396,100.0
13397,0.0
13398,100.0
13399,0.0
13400,100.0
13401,0.0
13402,0.0
13403,0.0
13404,0.0
13405,0.0
13406,100.0
13407,100.0
13408,100.0
13409,100.0
13410,0.0
13411,100.0
13412,0.0
13413,0.0
13414,0.0
13415,0.0
13416,100.0
13417,0.0
13418,0.0
13419,0.0
13420,0.0
13421,100.0
13422,0.0
13423,0.0
13424,100.0
13425,100.0
13426,100.0
13427,0.0
13428,100.0
13429,0.0
13430,100.0
13431,100.0
13432,0.0
13433,0.0
13434,0.0
13435,0.0
13436,100.0
13437,0.0
13438,100.0
13439,100.0
13440,0.0
13441,0.0
13442,0.0
13443,0.0
13444,100.0
13445,100.0
13446,0.0
13447,0.0
13448,100.0
13449,100.0
13450,100.0
13451,100.0
13452,0.0
13453,100.0
13454,100.0
13455,0.0
13456,0.0
13457,0.0
13458,0.0
13459,100.0
13460,100.0
13461,0.0
13462,0.0
13463,0.0
13464,100.0
13465,100.0
13466,0.0
13467,0.0
13468,0.0
13469,100.0
13470,100.0
13471,0.0
13472,100.0
13473,100.0
13474,0.0
13475,0.0
13476,100.0
13477,100.0
13478,100.0
13479,100.0
13480,0.0
13481,0.0
13482,0.0
13483,0.0
13484,100.0
13485,100.0
13486,0.0
13487,0.0
13488,100.0
13489,100.0
13490,0.0
13491,100.0
13492,100.0
13493,100.0
13494,100.0
13495,100.0
13496,100.0
13497,100.0
13498,100.0
13499,0.0
13500,0.0
13501,100.0
13502,0.0
13503,100.0
13504,0.0
13505,100.0
13506,0.0
13507,100.0
13508,100.0
13509,0.0
13510,0.0
13511,0.0
13512,0.0
13513,0.0
13514,0.0
13515,100.0
13516,0.0
13517,0.0
13518,0.0
13519,100.0
13520,0.0
13521,0.0
13522,0.0
13523,0.0
13524,100.0
13525,100.0
13526,100.0
13527,100.0
13528,0.0
13529,0.0
13530,100.0
13531,100.0
13532,100.0
13533,100.0
13534,100.0
13535,0.0
13536,100.0
13537,0.0
13538,0.0
13539,100.0
13540,100.0
13541,0.0
13542,100.0
13543,100.0
13544,0.0
13545,100.0
13546,0.0
13547,0.0
13548,0.0
13549,100.0
13550,0.0
13551,100.0
13552,100.0
13553,0.0
13554,100.0
13555,0.0
13556,0.0
13557,100.0
13558,100.0
13559,100.0
13560,100.0
13561,0.0
13562,0.0
13563,100.0
13564,100.0
13565,0.0
13566,0.0
13567,100.0
13568,100.0
13569,100.0
13570,0.0
13571,0.0
13572,100.0
13573,0.0
13574,100.0
13575,100.0
13576,100.0
13577,0.0
13578,100.0
13579,100.0
13580,0.0
13581,0.0
13582,0.0
13583,0.0
13584,0.0
13585,0.0
13586,100.0
13587,100.0
13588,100.0
13589,100.0
13590,0.0
13591,100.0
13592,0.0
13593,0.0
13594,100.0
13595,100.0
13596,0.0
13597,100.0
13598,0.0
13599,100.0
13600,0.0
13601,0.0
13602,0.0
13603,0.0
13604,100.0
13605,100.0
13606,100.0
13607,100.0
13608,0.0
13609,100.0
13610,0.0
13611,0.0
13612,100.0
13613,100.0
13614,0.0
13615,100.0
13616,100.0
13617,0.0
13618,100.0
13619,0.0
13620,0.0
13621,100.0
13622,100.0
13623,100.0
13624,0.0
13625,0.0
13626,0.0
13627,0.0
13628,0.0
13629,100.0
13630,100.0
13631,100.0
13632,100.0
13633,0.0
13634,100.0
13635,100.0
13636,0.0
13637,0.0
13638,100.0
13639,100.0
13640,100.0
13641,0.0
13642,100.0
13643,100.0
13644,100.0
13645,0.0
13646,100.0
13647,0.0
13648,0.0
13649,100.0
13650,0.0
13651,0.0
13652,0.0
13653,100.0
13654,0.0
13655,100.0
13656,100.0
13657,100.0
13658,0.0
13659,100.0
13660,100.0
13661,100.0
13662,100.0
13663,100.0
13664,0.0
13665,0.0
13666,0.0
13667,0.0
13668,100.0
13669,0.0
13670,0.0
13671,0.0
13672,100.0
13673,0.0
13674,100.0
13675,100.0
13676,0.0
13677,0.0
13678,0.0
13679,0.0
13680,0.0
13681,100.0
13682,0.0
13683,0.0
13684,100.0
13685,100.0
13686,100.0
13687,100.0
13688,100.0
13689,100.0
13690,0.0
13691,0.0
13692,100.0
13693,0.0
13694,100.0
13695,0.0
13696,100.0
13697,100.0
13698,0.0
13699,0.0
13700,0.0
13701,100.0
13702,100.0
13703,100.0
13704,0.0
13705,100.0
13706,100.0
13707,0.0
13708,100.0
13709,100.0
13710,100.0
13711,0.0
13712,0.0
13713,0.0
13714,0.0
13715,100.0
13716,0.0
13717,0.0
13718,0.0
13719,0.0
13720,0.0
13721,0.0
13722,100.0
13723,0.0
13724,0.0
13725,0.0
13726,0.0
13727,0.0
13728,100.0
13729,0.0
13730,100.0
13731,100.0
13732,100.0
13733,100.0
13734,100.0
13735,0.0
13736,0.0
13737,100.0
13738,100.0
13739,100.0
13740,0.0
13741,0.0
13742,100.0
13743,100.0
13744,0.0
13745,0.0
13746,100.0
13747,100.0
13748,0.0
13749,100.0
13750,0.0
13751,0.0
13752,0.0
13753,0.0
13754,0.0
13755,0.0
13756,100.0
13757,0.0
13758,100.0
13759,0.0
13760,100.0
13761,100.0
13762,100.0
13763,0.0
13764,0.0
13765,0.0
13766,100.0
13767,100.0
13768,100.0
13769,100.0
13770,0.0
13771,0.0
13772,0.0
13773,0.0
13774,100.0
13775,100.0
13776,100.0
13777,0.0
13778,0.0
13779,0.0
13780,100.0
13781,0.0
13782,0.0
13783,100.0
13784,0.0
13785,100.0
13786,100.0
13787,100.0
13788,100.0
13789,100.0
13790,100.0
13791,0.0
13792,0.0
13793,100.0
13794,0.0
13795,0.0
13796,0.0
13797,100.0
13798,100.0
13799,0.0
13800,0.0
13801,0.0
13802,100.0
13803,0.0
13804,0.0
13805,0.0
13806,0.0
13807,100.0
13808,0.0
13809,100.0
13810,0.0
13811,100.0
13812,0.0
13813,0.0
13814,100.0
13815,100.0
13816,0.0
13817,100.0
13818,100.0
13819,100.0
13820,100.0
13821,100.0
13822,100.0
13823,100.0
13824,100.0
13825,0.0
13826,100.0
13827,0.0
13828,100.0
13829,100.0
13830,100.0
13831,0.0
13832,0.0
13833,0.0
13834,100.0
13835,0.0
13836,100.0
13837,100.0
13838,100.0
13839,0.0
13840,0.0
13841,100.0
13842,0.0
13843,100.0
13844,100.0
13845,100.0
13846,100.0
13847,100.0
13848,0.0
13849,100.0
13850,0.0
13851,100.0
13852,100.0
13853,0.0
13854,0.0
13855,100.0
13856,0.0
13857,100.0
13858,0.0
13859,0.0
13860,100.0
13861,0.0
13862,100.0
13863,100.0
13864,100.0
13865,100.0
13866,100.0
13867,100.0
13868,100.0
13869,0.0
13870,100.0
13871,0.0
13872,0.0
13873,0.0
13874,0.0
13875,100.0
13876,0.0
13877,0.0
13878,0.0
13879,100.0
13880,0.0
13881,100.0
13882,100.0
13883,100.0
13884,0.0
13885,100.0
13886,0.0
13887,100.0
13888,100.0
13889,100.0
13890,100.0
13891,0.0
13892,100.0
13893,0.0
13894,0.0
13895,100.0
13896,100.0
13897,100.0
13898,100.0
13899,100.0
13900,100.0
13901,100.0
13902,0.0
13903,0.0
13904,0.0
13905,0.0
13906,100.0
13907,100.0
13908,100.0
13909,0.0
13910,100.0
13911,100.0
13912,0.0
13913,0.0
13914,100.0
13915,0.0
13916,100.0
13917,100.0
13918,0.0
13919,0.0
13920,100.0
13921,0.0
13922,100.0
13923,0.0
13924,0.0
13925,100.0
13926,100.0
13927,0.0
13928,0.0
13929,0.0
13930,0.0
13931,0.0
13932,0.0
13933,100.0
13934,100.0
13935,100.0
13936,100.0
13937,100.0
13938,100.0
13939,100.0
13940,100.0
13941,0.0
13942,100.0
13943,100.0
13944,0.0
13945,0.0
13946,0.0
13947,100.0
13948,100.0
13949,0.0
13950,0.0
13951,0.0
13952,100.0
13953,0.0
13954,100.0
13955,0.0
13956,0.0
13957,0.0
13958,0.0
13959,100.0
13960,0.0
13961,100.0
13962,100.0
13963,100.0
13964,100.0
13965,0.0
13966,100.0
13967,100.0
13968,100.0
13969,100.0
13970,100.0
13971,0.0
13972,100.0
13973,100.0
13974,0.0
13975,0.0
13976,0.0
13977,100.0
13978,0.0
13979,0.0
13980,100.0
13981,0.0
13982,100.0
13983,100.0
13984,100.0
13985,0.0
13986,0.0
13987,0.0
13988,0.0
13989,100.0
13990,0.0
13991,100.0
13992,100.0
13993,0.0
13994,100.0
13995,0.0
13996,0.0
13997,0.0
13998,0.0
13999,100.0
14000,0.0
14001,0.0
14002,100.0
14003,0.0
14004,0.0
14005,0.0
14006,100.0
14007,100.0
14008,0.0
14009,0.0
14010,100.0
14011,0.0
14012,0.0
14013,100.0
14014,100.0
14015,0.0
14016,100.0
14017,0.0
14018,0.0
14019,100.0
14020,0.0
14021,100.0
14022,0.0
14023,100.0
14024,100.0
14025,0.0
14026,0.0
14027,100.0
14028,100.0
14029,100.0
14030,100.0
14031,100.0
14032,0.0
14033,0.0
14034,100.0
14035,100.0
14036,0.0
14037,0.0
14038,0.0
14039,100.0
14040,100.0
14041,100.0
14042,100.0
14043,0.0
14044,100.0
14045,0.0
14046,0.0
14047,100.0
14048,100.0
14049,100.0
14050,100.0
14051,0.0
14052,0.0
14053,0.0
14054,0.0
14055,100.0
14056,100.0
14057,0.0
14058,100.0
14059,100.0
14060,0.0
14061,100.0
14062,100.0
14063,100.0
14064,0.0
14065,100.0
14066,0.0
14067,100.0
14068,0.0
14069,0.0
14070,0.0
14071,100.0
14072,0.0
14073,0.0
14074,100.0
14075,100.0
14076,100.0
14077,100.0
14078,100.0
14079,100.0
14080,0.0
14081,0.0
14082,0.0
14083,100.0
14084,100.0
14085,0.0
14086,100.0
14087,0.0
14088,100.0
14089,0.0
14090,100.0
14091,100.0
14092,0.0
14093,100.0
14094,0.0
14095,100.0
14096,0.0
14097,0.0
14098,0.0
14099,100.0
14100,100.0
14101,0.0
14102,100.0
14103,0.0
14104,100.0
14105,100.0
14106,100.0
14107,100.0
14108,0.0
14109,100.0
14110,100.0
14111,100.0
14112,100.0
14113,100.0
14114,100.0
14115,100.0
14116,100.0
14117,100.0
14118,0.0
14119,100.0
14120,100.0
14121,100.0
14122,0.0
14123,0.0
14124,100.0
14125,100.0
14126,100.0
14127,0.0
